,ESTABLISHMENT_1,YEAR,PROVINCE_1,REGION,REGION_NUM,MONTH,QTR,COMMODITY,TEMPERATUREARRIVAL_1,VETID.x,FINAL_ID_SEROTYPE,MIC_AMC,MIC_AMK,MIC_AMP,MIC_AZM,MIC_CEP,MIC_CHL,MIC_CIP,MIC_COL,MIC_CRO,MIC_FOX,MIC_GEN,MIC_KAN,MIC_MEM,MIC_NAL,MIC_SSS,MIC_STR,MIC_SXT,MIC_TET,MIC_TIO,hatchery_1,placement_date,age_sampled,stocking_density,farm_capacity_n,Mortality_percent_barn,Mortality_percent_floor,cocci_tx,cocci_tx_info,ara_3GCS_mgKg,ara_FQLS_mgKg,ara_AMIN_mgKg,ara_LINC_AMCL_mgKg,ara_LINC_mgKg,ara_AMCL_mgKg,ara_MACR_mgKg,ara_PENI_mgKg,ara_STRE_mgKg,ara_TMPS_mgKg,ara_BACI_mgKg,ara_TETR_mgKg,ara_SULF_mgKg,ara_FLAV_mgKg,ara_ORTH_mgKg
1447,BCSF0768,2018,BRITISH COLUMBIA,BRITISH COLUMBIA,1,11,4,Domestic/Farmed,15.4,BCSV013,Kentucky,>32,NA,>32,4,NA,8,<=0.015,NA,32,16,0.5,,<=0.06,4,<=16,>64,<=0.12,>32,,921,2018-10-29 00:00:00 UTC,31,0.84,80000,8.675799087,0,Not applicable,ABF-vaccine,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1448,BCSF0768,2018,BRITISH COLUMBIA,BRITISH COLUMBIA,1,11,4,Domestic/Farmed,15.4,BCSV013,Kentucky,>32,NA,>32,8,NA,4,<=0.015,NA,16,32,0.5,,<=0.06,2,64,>64,<=0.12,>32,,921,2018-10-29 00:00:00 UTC,31,0.84,80000,8.675799087,0,Not applicable,ABF-vaccine,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1449,BCSF0768,2018,BRITISH COLUMBIA,BRITISH COLUMBIA,1,11,4,Domestic/Farmed,15.4,BCSV013,Kentucky,>32,NA,>32,8,NA,4,<=0.015,NA,16,32,0.5,,<=0.06,2,32,>64,<=0.12,>32,,921,2018-10-29 00:00:00 UTC,31,0.84,80000,8.675799087,0,Not applicable,ABF-vaccine,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1450,BCSF0772,2018,BRITISH COLUMBIA,BRITISH COLUMBIA,1,6,2,Domestic/Farmed,10.6,BCSV012,Kentucky,>32,NA,>32,4,NA,4,0.25,NA,16,>32,0.5,,<=0.06,>32,32,>64,<=0.12,>32,,378,2018-05-25 00:00:00 UTC,30,0.87,104000,1,1,Not applicable,ABF-vaccine,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1451,BCSF0775,2018,BRITISH COLUMBIA,BRITISH COLUMBIA,1,4,2,Domestic/Farmed,7.3,BCSV018,Senftenberg,<=1,NA,<=1,4,NA,8,<=0.015,NA,<=0.25,4,0.5,,<=0.06,4,64,32,<=0.12,<=4,,885,2018-02-26 00:00:00 UTC,38,0.77,64000,4.769470405,0,Shuttle control,NarNic-Mon,0,0,3.599655538,0,0,NA,0,41.53199253,0,0,48.56038468,0,0,0,0
1452,BCSF0776,2018,BRITISH COLUMBIA,BRITISH COLUMBIA,1,4,2,Domestic/Farmed,16.3,BCSV018,Enteritidis,<=1,NA,<=1,4,NA,8,<=0.015,NA,<=0.25,2,0.5,,<=0.06,4,32,4,<=0.12,<=4,,0,2018-03-23 00:00:00 UTC,34,0.64,200000,4.128571429,0,Not applicable,ABF-vaccine,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1453,BCSF0776,2018,BRITISH COLUMBIA,BRITISH COLUMBIA,1,4,2,Domestic/Farmed,16.3,BCSV018,Enteritidis,<=1,NA,<=1,4,NA,4,<=0.015,NA,<=0.25,2,0.5,,<=0.06,4,32,4,<=0.12,<=4,,0,2018-03-23 00:00:00 UTC,34,0.64,200000,4.128571429,0,Not applicable,ABF-vaccine,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1454,BCSF0776,2018,BRITISH COLUMBIA,BRITISH COLUMBIA,1,4,2,Domestic/Farmed,16.3,BCSV018,Enteritidis,<=1,NA,2,4,NA,4,<=0.015,NA,<=0.25,2,<=0.25,,<=0.06,4,32,4,<=0.12,<=4,,0,2018-03-23 00:00:00 UTC,34,0.64,200000,4.128571429,0,Not applicable,ABF-vaccine,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1455,BCSF0776,2018,BRITISH COLUMBIA,BRITISH COLUMBIA,1,4,2,Domestic/Farmed,16.3,BCSV018,Enteritidis,<=1,NA,<=1,4,NA,4,0.03,NA,<=0.25,2,<=0.25,,<=0.06,4,32,4,<=0.12,<=4,,0,2018-03-23 00:00:00 UTC,34,0.64,200000,4.128571429,0,Not applicable,ABF-vaccine,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1456,BCSF0777,2018,ALBERTA,PRAIRIE,3,6,2,Domestic/Farmed,16.3,BCSV003,Kentucky,>32,NA,>32,4,NA,4,<=0.015,NA,16,32,<=0.25,,<=0.06,4,64,16,<=0.12,<=4,,619,2018-05-22 00:00:00 UTC,30,0.637,159120,1.680317697,0,Continuous control,Sal,0,0,0,0,NA,NA,30.18709341,0,0,0,0,0,0,0,0
1457,BCSF0777,2018,ALBERTA,PRAIRIE,3,6,2,Domestic/Farmed,16.3,BCSV003,Kentucky,>32,NA,>32,4,NA,4,<=0.015,NA,16,32,0.5,,<=0.06,2,<=16,64,<=0.12,>32,,619,2018-05-22 00:00:00 UTC,30,0.637,159120,1.680317697,0,Continuous control,Sal,0,0,0,0,NA,NA,30.18709341,0,0,0,0,0,0,0,0
1458,BCSF0777,2018,ALBERTA,PRAIRIE,3,6,2,Domestic/Farmed,16.3,BCSV003,Kentucky,>32,NA,>32,4,NA,8,<=0.015,NA,16,32,<=0.25,,<=0.06,2,<=16,64,<=0.12,>32,,619,2018-05-22 00:00:00 UTC,30,0.637,159120,1.680317697,0,Continuous control,Sal,0,0,0,0,NA,NA,30.18709341,0,0,0,0,0,0,0,0
1459,BCSF0778,2018,ALBERTA,PRAIRIE,3,6,2,Domestic/Farmed,16.3,BCSV003,Enteritidis,<=1,NA,<=1,4,NA,8,<=0.015,NA,<=0.25,2,<=0.25,,<=0.06,4,32,4,<=0.12,<=4,,619,2018-05-22 00:00:00 UTC,30,0.637,159120,1.888806155,0,Continuous control,Sal,0,0,0,0,NA,NA,30.18709341,0,0,0,0,0,0,0,0
1460,BCSF0778,2018,ALBERTA,PRAIRIE,3,6,2,Domestic/Farmed,16.3,BCSV003,Enteritidis,<=1,NA,<=1,4,NA,8,<=0.015,NA,<=0.25,2,<=0.25,,<=0.06,4,<=16,<=2,<=0.12,<=4,,619,2018-05-22 00:00:00 UTC,30,0.637,159120,1.888806155,0,Continuous control,Sal,0,0,0,0,NA,NA,30.18709341,0,0,0,0,0,0,0,0
1461,BCSF0778,2018,ALBERTA,PRAIRIE,3,6,2,Domestic/Farmed,16.3,BCSV003,Enteritidis,<=1,NA,<=1,4,NA,4,<=0.015,NA,<=0.25,2,<=0.25,,<=0.06,4,32,<=2,<=0.12,<=4,,619,2018-05-22 00:00:00 UTC,30,0.637,159120,1.888806155,0,Continuous control,Sal,0,0,0,0,NA,NA,30.18709341,0,0,0,0,0,0,0,0
1462,BCSF0778,2018,ALBERTA,PRAIRIE,3,6,2,Domestic/Farmed,16.3,BCSV003,Enteritidis,2,NA,2,8,NA,8,0.03,NA,<=0.25,2,<=0.25,,<=0.06,4,32,4,<=0.12,<=4,,619,2018-05-22 00:00:00 UTC,30,0.637,159120,1.888806155,0,Continuous control,Sal,0,0,0,0,NA,NA,30.18709341,0,0,0,0,0,0,0,0
1463,BCSF0779,2018,ALBERTA,PRAIRIE,3,9,3,Domestic/Farmed,21.2,BCSV003,Enteritidis,<=1,NA,<=1,4,NA,8,<=0.015,NA,<=0.25,1,<=0.25,,<=0.06,4,32,4,<=0.12,<=4,,619,2018-08-21 00:00:00 UTC,35,0.7,68000,1.610644258,0,Continuous control,Zoa,0,0,0,0,0,NA,0,0,0,0,87.1659501,0,0,0,0
1464,BCSF0779,2018,ALBERTA,PRAIRIE,3,9,3,Domestic/Farmed,21.2,BCSV003,Enteritidis,<=1,NA,<=1,4,NA,4,<=0.015,NA,<=0.25,2,<=0.25,,<=0.06,4,<=16,<=2,<=0.12,<=4,,619,2018-08-21 00:00:00 UTC,35,0.7,68000,1.610644258,0,Continuous control,Zoa,0,0,0,0,0,NA,0,0,0,0,87.1659501,0,0,0,0
1465,BCSF0781,2018,ALBERTA,PRAIRIE,3,10,4,Domestic/Farmed,9.6,BCSV003,Schwarzengrund,<=1,NA,<=1,8,NA,8,<=0.015,NA,<=0.25,2,1,,<=0.06,2,<=16,8,<=0.12,<=4,,619,2018-09-21 00:00:00 UTC,32,0.53,66000,1.859681373,0,Continuous control,Sal,0,0,0,0,NA,NA,0,0,0,0,101.4660744,0,0,0,0
1466,BCSF0781,2018,ALBERTA,PRAIRIE,3,10,4,Domestic/Farmed,9.6,BCSV003,Schwarzengrund,<=1,NA,<=1,4,NA,4,<=0.015,NA,<=0.25,2,0.5,,<=0.06,2,32,8,<=0.12,<=4,,619,2018-09-21 00:00:00 UTC,32,0.53,66000,1.859681373,0,Continuous control,Sal,0,0,0,0,NA,NA,0,0,0,0,101.4660744,0,0,0,0
1467,BCSF0781,2018,ALBERTA,PRAIRIE,3,10,4,Domestic/Farmed,9.6,BCSV003,Schwarzengrund,<=1,NA,<=1,4,NA,8,<=0.015,NA,<=0.25,2,0.5,,<=0.06,2,64,8,<=0.12,<=4,,619,2018-09-21 00:00:00 UTC,32,0.53,66000,1.859681373,0,Continuous control,Sal,0,0,0,0,NA,NA,0,0,0,0,101.4660744,0,0,0,0
1468,BCSF0781,2018,ALBERTA,PRAIRIE,3,10,4,Domestic/Farmed,9.6,BCSV003,Oranienburg,<=1,NA,<=1,4,NA,8,0.03,NA,<=0.25,4,0.5,,<=0.06,4,<=16,8,<=0.12,<=4,,619,2018-09-21 00:00:00 UTC,32,0.53,66000,1.859681373,0,Continuous control,Sal,0,0,0,0,NA,NA,0,0,0,0,101.4660744,0,0,0,0
1469,BCSF0785,2018,ALBERTA,PRAIRIE,3,6,2,Domestic/Farmed,16,BCSV003,Enteritidis,<=1,NA,<=1,8,NA,8,<=0.015,NA,<=0.25,2,<=0.25,,<=0.06,4,32,4,<=0.12,<=4,,619,2018-04-27 00:00:00 UTC,35,1.55,3900,6.974358974,0,Shuttle control,Mon-Nar,0,0,0,0,NA,NA,0,0,6.136529621,0,13.55247483,0,0,0,0
1470,BCSF0785,2018,ALBERTA,PRAIRIE,3,6,2,Domestic/Farmed,16,BCSV003,Enteritidis,<=1,NA,<=1,8,NA,8,<=0.015,NA,<=0.25,2,<=0.25,,<=0.06,4,<=16,4,<=0.12,<=4,,619,2018-04-27 00:00:00 UTC,35,1.55,3900,6.974358974,0,Shuttle control,Mon-Nar,0,0,0,0,NA,NA,0,0,6.136529621,0,13.55247483,0,0,0,0
1471,BCSF0785,2018,ALBERTA,PRAIRIE,3,6,2,Domestic/Farmed,16,BCSV003,Enteritidis,<=1,NA,<=1,4,NA,8,<=0.015,NA,<=0.25,2,0.5,,<=0.06,4,32,<=2,<=0.12,<=4,,619,2018-04-27 00:00:00 UTC,35,1.55,3900,6.974358974,0,Shuttle control,Mon-Nar,0,0,0,0,NA,NA,0,0,6.136529621,0,13.55247483,0,0,0,0
1472,BCSF0786,2018,ALBERTA,PRAIRIE,3,5,2,Domestic/Farmed,15.3,BCSV003,Kentucky,>32,NA,>32,8,NA,8,<=0.015,NA,32,>32,0.5,,<=0.06,4,<=16,>64,<=0.12,>32,,772,2018-04-17 00:00:00 UTC,45,0.488,48000,6.675324675,0,Continuous control,Dec,0,0,0,0,NA,NA,0,0,0,0,96.48105826,0,0,0,0
1473,BCSF0786,2018,ALBERTA,PRAIRIE,3,5,2,Domestic/Farmed,15.3,BCSV003,Kentucky,>32,NA,>32,8,NA,8,0.03,NA,16,32,<=0.25,,<=0.06,4,32,8,<=0.12,<=4,,772,2018-04-17 00:00:00 UTC,45,0.488,48000,6.675324675,0,Continuous control,Dec,0,0,0,0,NA,NA,0,0,0,0,96.48105826,0,0,0,0
1474,BCSF0786,2018,ALBERTA,PRAIRIE,3,5,2,Domestic/Farmed,15.3,BCSV003,Kentucky,>32,NA,>32,8,NA,8,<=0.015,NA,32,32,0.5,,<=0.06,4,32,64,<=0.12,>32,,772,2018-04-17 00:00:00 UTC,45,0.488,48000,6.675324675,0,Continuous control,Dec,0,0,0,0,NA,NA,0,0,0,0,96.48105826,0,0,0,0
1475,BCSF0786,2018,ALBERTA,PRAIRIE,3,5,2,Domestic/Farmed,15.3,BCSV003,Kentucky,>32,NA,>32,8,NA,8,<=0.015,NA,32,>32,<=0.25,,<=0.06,4,<=16,64,<=0.12,>32,,772,2018-04-17 00:00:00 UTC,45,0.488,48000,6.675324675,0,Continuous control,Dec,0,0,0,0,NA,NA,0,0,0,0,96.48105826,0,0,0,0
1476,BCSF0787,2018,ALBERTA,PRAIRIE,3,5,2,Domestic/Farmed,15.3,BCSV003,Typhimurium,2,NA,<=1,8,NA,8,<=0.015,NA,<=0.25,4,0.5,,<=0.06,4,32,16,<=0.12,<=4,,772,2018-04-27 00:00:00 UTC,35,0.55,48000,6.967741935,0,Continuous control,Dec,0,0,0,0,NA,NA,0,0,0,0,85.26021511,0,0,0,0
1477,BCSF0787,2018,ALBERTA,PRAIRIE,3,5,2,Domestic/Farmed,15.3,BCSV003,Typhimurium,<=1,NA,<=1,16,NA,8,<=0.015,NA,<=0.25,2,<=0.25,,<=0.06,4,<=16,16,<=0.12,<=4,,772,2018-04-27 00:00:00 UTC,35,0.55,48000,6.967741935,0,Continuous control,Dec,0,0,0,0,NA,NA,0,0,0,0,85.26021511,0,0,0,0
1478,BCSF0787,2018,ALBERTA,PRAIRIE,3,5,2,Domestic/Farmed,15.3,BCSV003,Typhimurium,<=1,NA,<=1,8,NA,8,<=0.015,NA,<=0.25,2,0.5,,<=0.06,4,32,8,<=0.12,>32,,772,2018-04-27 00:00:00 UTC,35,0.55,48000,6.967741935,0,Continuous control,Dec,0,0,0,0,NA,NA,0,0,0,0,85.26021511,0,0,0,0
1479,BCSF0787,2018,ALBERTA,PRAIRIE,3,5,2,Domestic/Farmed,15.3,BCSV003,Typhimurium,2,NA,2,8,NA,8,<=0.015,NA,<=0.25,2,0.5,,<=0.06,4,<=16,16,<=0.12,<=4,,772,2018-04-27 00:00:00 UTC,35,0.55,48000,6.967741935,0,Continuous control,Dec,0,0,0,0,NA,NA,0,0,0,0,85.26021511,0,0,0,0
1480,BCSF0788,2018,ALBERTA,PRAIRIE,3,5,2,Domestic/Farmed,18,BCSV003,Enteritidis,<=1,NA,<=1,8,NA,8,<=0.015,NA,<=0.25,2,<=0.25,,<=0.06,4,32,4,<=0.12,<=4,,619,2018-04-05 00:00:00 UTC,54,1.42,4500,7.647058824,0,Not applicable,ABF-unknown program,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1481,BCSF0788,2018,ALBERTA,PRAIRIE,3,5,2,Domestic/Farmed,18,BCSV003,Enteritidis,<=1,NA,<=1,2,NA,8,0.03,NA,<=0.25,2,0.5,,<=0.06,8,32,<=2,<=0.12,<=4,,619,2018-04-05 00:00:00 UTC,54,1.42,4500,7.647058824,0,Not applicable,ABF-unknown program,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1482,BCSF0788,2018,ALBERTA,PRAIRIE,3,5,2,Domestic/Farmed,18,BCSV003,Enteritidis,<=1,NA,<=1,4,NA,8,0.03,NA,<=0.25,2,0.5,,<=0.06,4,32,4,<=0.12,<=4,,619,2018-04-05 00:00:00 UTC,54,1.42,4500,7.647058824,0,Not applicable,ABF-unknown program,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1483,BCSF0788,2018,ALBERTA,PRAIRIE,3,5,2,Domestic/Farmed,18,BCSV003,Enteritidis,<=1,NA,<=1,4,NA,8,<=0.015,NA,<=0.25,2,<=0.25,,<=0.06,4,<=16,<=2,<=0.12,<=4,,619,2018-04-05 00:00:00 UTC,54,1.42,4500,7.647058824,0,Not applicable,ABF-unknown program,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1484,BCSF0789,2018,ALBERTA,PRAIRIE,3,5,2,Domestic/Farmed,24.7,BCSV003,Kentucky,<=1,NA,<=1,16,NA,8,<=0.015,NA,<=0.25,2,<=0.25,,<=0.06,2,<=16,64,<=0.12,>32,,619,2018-05-26 00:00:00 UTC,34,0.77,67800,6.016949153,0,Continuous control,Mon,0,0,0,0,NA,NA,0,0,0,0,83.90784142,0,0,0,0
1485,BCSF0789,2018,ALBERTA,PRAIRIE,3,5,2,Domestic/Farmed,24.7,BCSV003,Kentucky,<=1,NA,<=1,4,NA,4,<=0.015,NA,<=0.25,2,0.5,,<=0.06,2,32,64,<=0.12,>32,,619,2018-05-26 00:00:00 UTC,34,0.77,67800,6.016949153,0,Continuous control,Mon,0,0,0,0,NA,NA,0,0,0,0,83.90784142,0,0,0,0
1486,BCSF0790,2018,ALBERTA,PRAIRIE,3,9,3,Domestic/Farmed,10.8,BCSV003,Enteritidis,<=1,NA,<=1,4,NA,8,<=0.015,NA,<=0.25,2,<=0.25,,<=0.06,4,32,<=2,<=0.12,<=4,,619,2018-08-17 00:00:00 UTC,35,0.766,67000,5.251336898,0,Continuous control,Mon,0,0,0,0,NA,NA,0,0,0,0,76.276765,0,0,0,0
1487,BCSF0790,2018,ALBERTA,PRAIRIE,3,9,3,Domestic/Farmed,10.8,BCSV003,Enteritidis,<=1,NA,<=1,4,NA,4,<=0.015,NA,<=0.25,1,<=0.25,,<=0.06,4,32,<=2,<=0.12,<=4,,619,2018-08-17 00:00:00 UTC,35,0.766,67000,5.251336898,0,Continuous control,Mon,0,0,0,0,NA,NA,0,0,0,0,76.276765,0,0,0,0
1488,BCSF0790,2018,ALBERTA,PRAIRIE,3,9,3,Domestic/Farmed,10.8,BCSV003,Enteritidis,<=1,NA,<=1,4,NA,4,<=0.015,NA,<=0.25,2,<=0.25,,<=0.06,4,<=16,<=2,<=0.12,<=4,,619,2018-08-17 00:00:00 UTC,35,0.766,67000,5.251336898,0,Continuous control,Mon,0,0,0,0,NA,NA,0,0,0,0,76.276765,0,0,0,0
1489,BCSF0790,2018,ALBERTA,PRAIRIE,3,9,3,Domestic/Farmed,10.8,BCSV003,Enteritidis,<=1,NA,<=1,4,NA,8,<=0.015,NA,<=0.25,1,<=0.25,,<=0.06,4,<=16,4,<=0.12,<=4,,619,2018-08-17 00:00:00 UTC,35,0.766,67000,5.251336898,0,Continuous control,Mon,0,0,0,0,NA,NA,0,0,0,0,76.276765,0,0,0,0
1490,BCSF0791,2018,ALBERTA,PRAIRIE,3,6,2,Domestic/Farmed,19.5,BCSV003,Kentucky,<=1,NA,<=1,8,NA,8,<=0.015,NA,<=0.25,1,0.5,,<=0.06,2,<=16,64,<=0.12,>32,,199,2018-05-04 00:00:00 UTC,33,0.74,31000,7.496296296,0,Continuous control,Mon,0,0,0,0,NA,NA,0,0,0,0,80.52679462,0,0,0,0
1491,BCSF0791,2018,ALBERTA,PRAIRIE,3,6,2,Domestic/Farmed,19.5,BCSV003,Kentucky,<=1,NA,<=1,4,NA,4,<=0.015,NA,<=0.25,1,1,,<=0.06,2,32,>64,<=0.12,>32,,199,2018-05-04 00:00:00 UTC,33,0.74,31000,7.496296296,0,Continuous control,Mon,0,0,0,0,NA,NA,0,0,0,0,80.52679462,0,0,0,0
1492,BCSF0793,2018,ALBERTA,PRAIRIE,3,5,2,Domestic/Farmed,18,BCSV003,Heidelberg,<=1,NA,<=1,4,NA,8,<=0.015,NA,<=0.25,1,<=0.25,,<=0.06,4,<=16,16,<=0.12,<=4,,619,2018-04-27 00:00:00 UTC,32,1.76,4500,1.552287582,0,Not applicable,ABF-vaccine,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1493,BCSF0793,2018,ALBERTA,PRAIRIE,3,5,2,Domestic/Farmed,18,BCSV003,Enteritidis,<=1,NA,<=1,4,NA,8,<=0.015,NA,<=0.25,2,0.5,,<=0.06,4,<=16,4,<=0.12,<=4,,619,2018-04-27 00:00:00 UTC,32,1.76,4500,1.552287582,0,Not applicable,ABF-vaccine,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1494,BCSF0793,2018,ALBERTA,PRAIRIE,3,5,2,Domestic/Farmed,18,BCSV003,Heidelberg,<=1,NA,2,4,NA,8,<=0.015,NA,<=0.25,1,0.5,,<=0.06,4,<=16,16,<=0.12,<=4,,619,2018-04-27 00:00:00 UTC,32,1.76,4500,1.552287582,0,Not applicable,ABF-vaccine,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1495,BCSF0793,2018,ALBERTA,PRAIRIE,3,5,2,Domestic/Farmed,18,BCSV003,Heidelberg,<=1,NA,<=1,8,NA,8,<=0.015,NA,<=0.25,1,0.5,,<=0.06,4,<=16,16,<=0.12,<=4,,619,2018-04-27 00:00:00 UTC,32,1.76,4500,1.552287582,0,Not applicable,ABF-vaccine,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1496,BCSF0795,2018,ALBERTA,PRAIRIE,3,4,2,Domestic/Farmed,NA,BCSV003,Enteritidis,<=1,NA,<=1,4,NA,8,<=0.015,NA,<=0.25,2,<=0.25,,<=0.06,4,32,4,<=0.12,<=4,,619,2018-03-19 00:00:00 UTC,30,0.7,68000,3.361344538,0,Continuous control,NarNic,0,0,0,0,NA,NA,0,0,0,0,76.22660726,0,0,0,0
1497,BCSF0795,2018,ALBERTA,PRAIRIE,3,4,2,Domestic/Farmed,NA,BCSV003,Enteritidis,<=1,NA,<=1,4,NA,4,0.03,NA,<=0.25,2,<=0.25,,<=0.06,4,32,<=2,<=0.12,<=4,,619,2018-03-19 00:00:00 UTC,30,0.7,68000,3.361344538,0,Continuous control,NarNic,0,0,0,0,NA,NA,0,0,0,0,76.22660726,0,0,0,0
1498,BCSF0795,2018,ALBERTA,PRAIRIE,3,4,2,Domestic/Farmed,NA,BCSV003,Enteritidis,<=1,NA,<=1,4,NA,8,<=0.015,NA,<=0.25,2,<=0.25,,<=0.06,4,32,<=2,<=0.12,<=4,,619,2018-03-19 00:00:00 UTC,30,0.7,68000,3.361344538,0,Continuous control,NarNic,0,0,0,0,NA,NA,0,0,0,0,76.22660726,0,0,0,0
1499,BCSF0795,2018,ALBERTA,PRAIRIE,3,4,2,Domestic/Farmed,NA,BCSV003,Enteritidis,<=1,NA,<=1,4,NA,8,0.03,NA,<=0.25,2,0.5,,<=0.06,4,<=16,4,<=0.12,<=4,,619,2018-03-19 00:00:00 UTC,30,0.7,68000,3.361344538,0,Continuous control,NarNic,0,0,0,0,NA,NA,0,0,0,0,76.22660726,0,0,0,0
1500,BCSF0796,2018,ALBERTA,PRAIRIE,3,5,2,Domestic/Farmed,17.7,BCSV003,Enteritidis,<=1,NA,<=1,4,NA,8,<=0.015,NA,<=0.25,2,<=0.25,,<=0.06,4,<=16,4,<=0.12,<=4,,619,2018-04-16 00:00:00 UTC,37,0.62,85000,3.5,0,Continuous control,Mon,0,0,0,0,NA,NA,0,0,0,0,90.54885478,0,0,0,0
1501,BCSF0796,2018,ALBERTA,PRAIRIE,3,5,2,Domestic/Farmed,17.7,BCSV003,Enteritidis,<=1,NA,<=1,4,NA,8,<=0.015,NA,<=0.25,2,<=0.25,,<=0.06,4,32,4,<=0.12,<=4,,619,2018-04-16 00:00:00 UTC,37,0.62,85000,3.5,0,Continuous control,Mon,0,0,0,0,NA,NA,0,0,0,0,90.54885478,0,0,0,0
1502,BCSF0797,2018,SASKATCHEWAN,PRAIRIE,3,4,2,Domestic/Farmed,15.8,BCSV014,Kentucky,<=1,NA,<=1,4,NA,4,<=0.015,NA,<=0.25,1,<=0.25,,<=0.06,4,<=16,64,<=0.12,>32,,595,2018-03-02 00:00:00 UTC,34,0.54,77724,2.605779154,0,Continuous control,Sal,0,0,0,0,NA,NA,0,0,33.5617766,0,0,0,0,0,0
1503,BCSF0797,2018,SASKATCHEWAN,PRAIRIE,3,4,2,Domestic/Farmed,15.8,BCSV014,Kentucky,<=1,NA,<=1,4,NA,4,<=0.015,NA,<=0.25,2,<=0.25,,<=0.06,2,32,64,<=0.12,>32,,595,2018-03-02 00:00:00 UTC,34,0.54,77724,2.605779154,0,Continuous control,Sal,0,0,0,0,NA,NA,0,0,33.5617766,0,0,0,0,0,0
1504,BCSF0797,2018,SASKATCHEWAN,PRAIRIE,3,4,2,Domestic/Farmed,15.8,BCSV014,Kentucky,<=1,NA,<=1,4,NA,8,<=0.015,NA,<=0.25,2,<=0.25,,<=0.06,2,64,>64,<=0.12,>32,,595,2018-03-02 00:00:00 UTC,34,0.54,77724,2.605779154,0,Continuous control,Sal,0,0,0,0,NA,NA,0,0,33.5617766,0,0,0,0,0,0
1505,BCSF0798,2018,SASKATCHEWAN,PRAIRIE,3,11,4,Domestic/Farmed,10.4,BCSV014,Lille,<=1,NA,<=1,8,NA,8,<=0.015,NA,<=0.25,2,0.5,,<=0.06,4,<=16,16,<=0.12,<=4,,772,2018-10-23 00:00:00 UTC,31,0.69,59000,3.333333333,0,Continuous control,Nic,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,47.53170118
1506,BCSF0801,2018,SASKATCHEWAN,PRAIRIE,3,3,1,Domestic/Farmed,8.9,BCSV014,Lille,<=1,NA,<=1,8,NA,8,<=0.015,NA,<=0.25,4,0.5,,<=0.06,4,<=16,16,<=0.12,<=4,,595,2018-02-07 00:00:00 UTC,34,0.654,48000,4.095860566,0,Continuous control,Mon,0,0,0,0,NA,NA,0,0,0,0,87.20944495,0,0,0,0
1507,BCSF0801,2018,SASKATCHEWAN,PRAIRIE,3,3,1,Domestic/Farmed,8.9,BCSV014,Lille,<=1,NA,<=1,8,NA,8,0.03,NA,<=0.25,4,0.5,,<=0.06,4,<=16,8,<=0.12,<=4,,595,2018-02-07 00:00:00 UTC,34,0.654,48000,4.095860566,0,Continuous control,Mon,0,0,0,0,NA,NA,0,0,0,0,87.20944495,0,0,0,0
1508,BCSF0801,2018,SASKATCHEWAN,PRAIRIE,3,3,1,Domestic/Farmed,8.9,BCSV014,Lille,<=1,NA,<=1,8,NA,8,<=0.015,NA,<=0.25,4,<=0.25,,<=0.06,4,<=16,8,<=0.12,<=4,,595,2018-02-07 00:00:00 UTC,34,0.654,48000,4.095860566,0,Continuous control,Mon,0,0,0,0,NA,NA,0,0,0,0,87.20944495,0,0,0,0
1509,BCSF0801,2018,SASKATCHEWAN,PRAIRIE,3,3,1,Domestic/Farmed,8.9,BCSV014,Anatum,<=1,NA,<=1,4,NA,8,<=0.015,NA,<=0.25,4,<=0.25,,<=0.06,4,32,16,<=0.12,<=4,,595,2018-02-07 00:00:00 UTC,34,0.654,48000,4.095860566,0,Continuous control,Mon,0,0,0,0,NA,NA,0,0,0,0,87.20944495,0,0,0,0
1510,BCSF0802,2018,SASKATCHEWAN,PRAIRIE,3,3,1,Domestic/Farmed,2.3,BCSV014,Lille,<=1,NA,<=1,8,NA,16,0.03,NA,<=0.25,4,0.5,,<=0.06,4,32,16,<=0.12,<=4,,772,2018-02-08 00:00:00 UTC,39,0.56,51000,2.262443439,0,Continuous control,Mon,0,0,0,0,NA,NA,0,0,0,0,88.32330375,0,0,0,0
